Subject,Item,Key,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9
27,chasing_juice,2.0,6.0,4.0,2.5,7.0,6.0,2.0,3.5,4.0,3.0,2.5
27,chasing_pear,4.0,1.0,5.0,2.5,1.0,1.0,5.0,3.5,5.0,4.0,5.5
27,chasing_peach,5.0,3.0,1.0,5.0,2.0,3.0,4.0,3.5,2.0,6.0,5.5
27,chasing_water,2.0,5.0,2.0,2.5,6.0,5.0,1.0,3.5,3.0,2.0,2.5
27,chasing_apple,6.0,2.0,3.0,6.0,3.0,2.0,7.0,3.5,6.0,5.0,4.0
27,shooting_beer,1.0,2.0,5.0,4.0,5.0,2.0,7.0,2.0,1.0,1.0,1.0
27,shooting_deer,8.0,8.0,2.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0
27,shooting_rabbit,7.0,7.0,8.0,7.0,3.0,7.0,1.0,7.0,7.0,7.0,7.0
27,shooting_juice,3.0,1.0,1.0,6.0,4.0,1.0,6.0,6.0,4.0,3.0,2.5
27,shooting_pear,4.0,4.0,6.0,1.0,7.0,4.0,3.0,1.0,6.0,4.0,5.5
27,shooting_peach,5.0,5.0,4.0,2.0,6.0,6.0,5.0,4.0,2.0,6.0,5.5
27,shooting_water,2.0,3.0,7.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,2.5
27,shooting_apple,6.0,6.0,3.0,3.0,8.0,5.0,4.0,5.0,5.0,5.0,4.0
27,butchering_beer,1.0,1.5,3.0,1.0,3.0,2.0,2.5,1.0,7.0,1.0,1.0
27,butchering_deer,8.0,4.0,5.0,7.0,8.0,3.0,4.0,8.0,5.0,8.0,8.0
27,butchering_rabbit,7.0,8.0,4.0,8.0,6.0,8.0,1.0,7.0,1.0,7.0,7.0
27,butchering_juice,3.0,3.0,6.0,3.0,7.0,4.0,7.0,3.0,6.0,3.0,2.5
27,butchering_pear,4.0,7.0,7.0,4.0,4.0,6.0,6.0,4.0,2.0,4.0,5.5
27,butchering_peach,5.0,5.0,1.0,5.0,1.0,5.0,2.5,5.0,8.0,6.0,5.5
27,butchering_water,2.0,1.5,8.0,2.0,5.0,1.0,5.0,2.0,4.0,2.0,2.5
27,butchering_apple,6.0,6.0,2.0,6.0,2.0,7.0,8.0,6.0,3.0,5.0,4.0
27,washing_beer,1.0,1.0,7.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0
27,washing_deer,5.0,5.0,1.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0
27,washing_rabbit,4.0,4.0,5.0,4.0,6.0,1.0,1.0,1.0,2.0,4.0,4.0
27,washing_juice,3.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,1.0,3.0,2.5
27,washing_pear,6.0,6.0,4.0,8.0,1.0,6.0,6.0,7.0,7.0,6.0,7.5
27,washing_peach,8.0,8.0,8.0,6.0,2.0,7.0,7.0,8.0,6.0,8.0,7.5
27,washing_water,2.0,2.0,3.0,2.0,8.0,2.0,2.0,3.0,5.0,2.0,2.5
27,washing_apple,7.0,7.0,6.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0
27,cooking_beer,1.0,1.0,6.0,1.0,6.0,1.0,7.0,1.0,6.0,1.0,1.0
27,cooking_deer,8.0,8.0,2.0,5.0,1.0,8.0,4.0,8.0,7.0,8.0,8.0
27,cooking_rabbit,7.0,5.0,1.0,4.0,5.0,4.0,2.0,4.0,1.0,7.0,7.0
27,cooking_juice,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,2.5
27,cooking_pear,4.0,4.0,5.0,6.0,8.0,5.0,5.0,5.0,8.0,4.0,5.5
27,cooking_peach,5.0,7.0,8.0,8.0,3.0,7.0,6.0,7.0,3.0,6.0,5.5
27,cooking_water,2.0,2.0,3.0,2.0,7.0,2.0,8.0,2.0,4.0,2.0,2.5
27,cooking_apple,6.0,6.0,7.0,7.0,2.0,6.0,1.0,6.0,2.0,5.0,4.0
27,eating_beer,1.0,1.0,6.0,2.0,8.0,2.0,1.0,2.0,3.0,1.0,1.0
27,eating_deer,8.0,5.0,2.0,5.0,6.0,8.0,8.0,5.0,2.0,8.0,5.0
27,eating_rabbit,4.0,4.0,7.0,4.0,3.0,4.0,7.0,1.0,1.0,4.0,4.0
27,eating_juice,3.0,3.0,1.0,2.0,4.0,1.0,5.0,4.0,5.0,3.0,2.5
27,eating_pear,5.0,8.0,4.0,8.0,1.0,5.0,4.0,6.0,6.0,5.0,7.5
27,eating_peach,7.0,7.0,3.0,7.0,2.0,7.0,3.0,8.0,7.0,7.0,7.5
27,eating_water,2.0,2.0,8.0,2.0,7.0,3.0,2.0,3.0,4.0,2.0,2.5
27,eating_apple,6.0,6.0,5.0,6.0,5.0,6.0,6.0,7.0,8.0,6.0,6.0
27,trapping_beer,1.0,4.0,8.0,2.5,5.0,4.0,4.0,3.5,5.0,1.0,1.0
27,trapping_deer,7.0,4.0,2.0,7.0,7.0,4.0,5.0,7.0,8.0,7.0,7.0
27,trapping_rabbit,8.0,8.0,1.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,8.0
27,trapping_juice,3.0,4.0,3.0,2.5,6.0,4.0,7.0,3.5,6.0,3.0,2.5
27,trapping_pear,4.0,4.0,6.0,2.5,1.0,4.0,3.0,3.5,4.0,4.0,5.5
27,trapping_peach,5.0,4.0,5.0,5.0,2.0,4.0,2.0,3.5,3.0,6.0,5.5
27,trapping_water,2.0,4.0,4.0,2.5,4.0,4.0,6.0,3.5,7.0,2.0,2.5
27,trapping_apple,6.0,4.0,7.0,6.0,3.0,4.0,8.0,3.5,2.0,5.0,4.0
27,waiting_beer,1.0,2.0,3.0,4.0,2.0,2.0,7.0,2.0,5.0,1.0,1.0
27,waiting_deer,7.0,7.0,1.0,4.0,4.0,7.0,6.0,7.0,7.0,7.0,7.0
27,waiting_rabbit,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,1.0,8.0,8.0
27,waiting_juice,3.0,1.0,5.0,4.0,3.0,1.0,5.0,6.0,3.0,3.0,2.5
27,waiting_pear,4.0,4.0,4.0,4.0,6.0,4.0,1.0,1.0,8.0,4.0,5.5
27,waiting_peach,5.0,5.0,7.0,4.0,7.0,6.0,2.0,4.0,2.0,6.0,5.5
27,waiting_water,2.0,3.0,6.0,4.0,5.0,3.0,3.0,3.0,6.0,2.0,2.5
27,waiting_apple,6.0,6.0,2.0,4.0,8.0,5.0,4.0,5.0,4.0,5.0,4.0
27,catching_beer,1.0,2.0,8.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0
27,catching_deer,7.0,7.0,4.0,7.0,8.0,7.0,6.0,7.0,5.0,7.0,7.0
27,catching_rabbit,8.0,8.0,1.0,8.0,1.0,8.0,2.0,8.0,4.0,8.0,8.0
27,catching_juice,3.0,1.0,5.0,6.0,4.0,1.0,5.0,6.0,1.0,3.0,2.5
27,catching_pear,4.0,4.0,2.0,1.0,6.0,4.0,4.0,1.0,8.0,4.0,5.5
27,catching_peach,5.0,5.0,6.0,2.0,7.0,6.0,1.0,4.0,7.0,6.0,5.5
27,catching_water,2.0,3.0,3.0,5.0,3.0,3.0,8.0,3.0,6.0,2.0,2.5
27,catching_apple,6.0,6.0,7.0,3.0,5.0,5.0,7.0,5.0,2.0,5.0,4.0
27,stabbing_beer,1.0,4.0,6.0,3.5,2.0,4.0,6.5,4.0,6.0,1.0,1.0
27,stabbing_deer,8.0,8.0,5.0,8.0,1.0,8.0,4.0,8.0,7.0,8.0,8.0
27,stabbing_rabbit,7.0,7.0,2.0,7.0,5.0,7.0,5.0,7.0,4.0,7.0,7.0
27,stabbing_juice,3.0,6.0,4.0,3.5,3.0,6.0,6.5,6.0,1.0,3.0,2.5
27,stabbing_pear,4.0,1.0,3.0,3.5,6.0,1.0,3.0,1.0,3.0,4.0,5.5
27,stabbing_peach,5.0,3.0,7.0,3.5,7.0,3.0,8.0,2.0,8.0,6.0,5.5
27,stabbing_water,2.0,5.0,1.0,3.5,4.0,5.0,2.0,5.0,5.0,2.0,2.5
27,stabbing_apple,6.0,2.0,8.0,3.5,8.0,2.0,1.0,3.0,2.0,5.0,4.0
27,peeling_beer,1.0,3.0,7.0,2.5,6.0,1.5,3.0,3.0,1.0,1.0,1.0
27,peeling_deer,5.0,3.0,3.0,5.0,5.0,5.0,6.0,2.0,5.0,5.0,5.0
27,peeling_rabbit,4.0,3.0,6.0,2.5,4.0,4.0,2.0,1.0,2.0,4.0,4.0
27,peeling_juice,3.0,3.0,2.0,2.5,8.0,3.0,5.0,5.0,3.0,3.0,2.5
27,peeling_pear,6.0,8.0,8.0,8.0,3.0,6.0,7.0,7.0,7.0,6.0,7.5
27,peeling_peach,8.0,7.0,5.0,6.0,2.0,8.0,4.0,8.0,8.0,8.0,7.5
27,peeling_water,2.0,3.0,1.0,2.5,7.0,1.5,1.0,4.0,6.0,2.0,2.5
27,peeling_apple,7.0,6.0,4.0,7.0,1.0,7.0,8.0,6.0,4.0,7.0,6.0
28,going_to_water,5.0,3.0,1.0,3.5,1.0,5.0,3.0,3.5,1.0,5.0,4.5
28,going_to_deer,8.0,8.0,8.0,8.0,5.0,8.0,5.0,8.0,7.0,8.0,2.0
28,going_to_rabbit,7.0,7.0,7.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,1.0
28,going_to_juice,6.0,1.0,5.0,3.5,4.0,6.0,6.0,3.5,5.0,6.0,7.5
28,going_to_peach,3.0,4.0,2.0,3.5,6.0,2.0,7.0,3.5,3.0,3.0,7.5
28,going_to_apple,1.5,6.0,6.0,3.5,3.0,3.0,4.0,3.5,6.0,1.5,4.5
28,going_to_beer,4.0,2.0,4.0,3.5,7.0,4.0,8.0,3.5,8.0,4.0,4.5
28,going_to_pear,1.5,5.0,3.0,3.5,8.0,1.0,1.0,3.5,4.0,1.5,4.5
28,gathering_water,7.0,7.0,6.0,7.0,1.0,8.0,8.0,8.0,3.0,7.0,4.5
28,gathering_deer,1.0,1.0,8.0,2.0,3.0,1.0,7.0,1.0,2.0,1.0,2.0
28,gathering_rabbit,2.0,2.0,4.0,1.0,8.0,2.0,2.0,2.0,7.0,2.0,1.0
28,gathering_juice,8.0,6.0,2.0,6.0,2.0,6.0,3.0,7.0,8.0,8.0,7.5
28,gathering_peach,5.0,3.0,7.0,3.0,5.0,5.0,4.0,4.0,6.0,5.0,7.5
28,gathering_apple,3.5,4.0,3.0,5.0,4.0,3.0,1.0,5.0,1.0,3.5,4.5
28,gathering_beer,6.0,8.0,1.0,8.0,6.0,7.0,5.0,6.0,4.5,6.0,4.5
28,gathering_pear,3.5,5.0,5.0,4.0,7.0,4.0,6.0,3.0,4.5,3.5,4.5
28,boiling_water,7.0,7.0,8.0,7.0,2.0,7.0,8.0,6.0,6.0,7.0,6.5
28,boiling_deer,5.0,3.0,4.0,1.5,3.0,3.0,3.0,1.0,5.0,4.0,2.0
28,boiling_rabbit,4.0,3.0,6.0,1.5,5.0,3.0,1.0,2.0,4.0,5.0,1.0
28,boiling_juice,8.0,6.0,7.0,6.0,4.0,8.0,2.0,8.0,8.0,8.0,8.0
28,boiling_peach,1.0,3.0,3.0,5.0,6.0,3.0,7.0,5.0,3.0,3.0,5.0
28,boiling_apple,2.5,3.0,1.0,4.0,7.0,3.0,5.0,4.0,1.0,1.5,3.5
28,boiling_beer,6.0,8.0,5.0,8.0,1.0,6.0,6.0,7.0,7.0,6.0,6.5
28,boiling_pear,2.5,3.0,2.0,3.0,8.0,3.0,4.0,3.0,2.0,1.5,3.5
28,pouring_water,7.0,7.0,4.0,7.0,1.0,7.0,8.0,6.0,8.0,7.0,6.5
28,pouring_deer,5.0,1.5,3.0,3.0,7.0,2.0,1.0,1.0,2.0,4.0,2.0
28,pouring_rabbit,4.0,1.5,7.0,3.0,4.0,1.0,3.0,2.0,1.0,5.0,1.0
28,pouring_juice,8.0,6.0,6.0,6.0,2.0,6.0,6.0,8.0,6.0,8.0,8.0
28,pouring_peach,3.0,4.0,1.0,3.0,8.0,5.0,4.0,5.0,4.0,3.0,5.0
28,pouring_apple,1.5,3.0,2.0,3.0,6.0,4.0,2.0,4.0,5.0,1.5,3.5
28,pouring_beer,6.0,8.0,8.0,8.0,3.0,8.0,7.0,7.0,7.0,6.0,6.5
28,pouring_pear,1.5,5.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,1.5,3.5
28,drinking_water,7.0,7.0,4.0,7.0,4.0,4.0,7.0,6.0,8.0,7.0,6.5
28,drinking_deer,5.0,2.0,3.0,1.0,5.0,1.0,5.0,1.0,6.0,4.0,2.0
28,drinking_rabbit,4.0,1.0,1.0,2.0,1.0,2.0,8.0,2.0,1.0,5.0,1.0
28,drinking_juice,8.0,6.0,8.0,6.0,2.0,3.0,1.5,8.0,2.0,8.0,8.0
28,drinking_peach,3.0,5.0,6.0,5.0,7.0,8.0,1.5,5.0,7.0,3.0,5.0
28,drinking_apple,1.5,4.0,7.0,3.0,8.0,7.0,6.0,4.0,3.0,1.5,3.5
28,drinking_beer,6.0,8.0,5.0,8.0,3.0,5.0,3.0,7.0,4.0,6.0,6.5
28,drinking_pear,1.5,3.0,2.0,4.0,6.0,6.0,4.0,3.0,5.0,1.5,3.5
28,chasing_water,2.5,5.0,8.0,3.5,8.0,5.0,5.0,6.0,4.0,2.0,1.5
28,chasing_deer,8.0,8.0,5.0,8.0,5.0,8.0,1.0,8.0,8.0,8.0,8.0
28,chasing_rabbit,7.0,7.0,2.0,7.0,7.0,7.0,8.0,7.0,3.0,7.0,7.0
28,chasing_juice,1.0,6.0,7.0,3.5,3.0,6.0,3.0,5.0,1.0,3.0,3.0
28,chasing_peach,6.0,3.0,1.0,3.5,1.0,4.0,4.0,3.0,2.0,6.0,6.0
28,chasing_apple,4.5,2.0,3.0,3.5,2.0,2.0,6.0,2.0,6.0,4.5,4.5
28,chasing_beer,2.5,4.0,6.0,3.5,4.0,3.0,2.0,4.0,5.0,1.0,1.5
28,chasing_pear,4.5,1.0,4.0,3.5,6.0,1.0,7.0,1.0,7.0,4.5,4.5
28,stabbing_water,2.0,5.0,7.0,4.0,3.0,5.0,8.0,6.0,8.0,2.0,1.5
28,stabbing_deer,8.0,8.0,6.0,8.0,2.0,8.0,4.0,8.0,1.0,8.0,8.0
28,stabbing_rabbit,7.0,7.0,5.0,4.0,5.0,7.0,2.0,7.0,2.0,7.0,7.0
28,stabbing_juice,3.0,6.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,3.0,3.0
28,stabbing_peach,6.0,3.0,8.0,4.0,7.0,4.0,7.0,3.0,4.0,6.0,6.0
28,stabbing_apple,4.5,2.0,3.0,4.0,6.0,2.0,1.0,2.0,7.0,4.5,4.5
28,stabbing_beer,1.0,4.0,1.0,4.0,1.0,3.0,6.0,4.0,6.0,1.0,1.5
28,stabbing_pear,4.5,1.0,2.0,4.0,8.0,1.0,3.0,1.0,3.0,4.5,4.5
28,trapping_water,2.0,4.0,6.0,4.0,8.0,4.0,7.0,3.5,7.0,2.0,2.0
28,trapping_deer,7.0,4.0,2.0,4.0,2.0,4.0,8.0,7.0,1.0,7.0,7.0
28,trapping_rabbit,8.0,8.0,8.0,8.0,1.0,8.0,5.0,8.0,4.0,8.0,8.0
28,trapping_juice,3.0,4.0,5.0,4.0,5.0,4.0,1.0,3.5,6.0,3.0,2.0
28,trapping_peach,6.0,4.0,1.0,4.0,6.0,4.0,2.0,3.5,3.0,6.0,6.0
28,trapping_apple,4.5,4.0,4.0,4.0,3.0,4.0,3.0,3.5,5.0,4.5,4.5
28,trapping_beer,1.0,4.0,3.0,4.0,7.0,4.0,4.0,3.5,8.0,1.0,2.0
28,trapping_pear,4.5,4.0,7.0,4.0,4.0,4.0,6.0,3.5,2.0,4.5,4.5
28,waiting_water,2.0,3.0,1.0,4.0,6.0,2.0,5.0,3.0,5.0,2.0,2.0
28,waiting_deer,7.0,2.0,6.0,4.0,2.0,7.0,1.0,1.0,7.0,7.0,7.0
28,waiting_rabbit,8.0,8.0,7.0,8.0,1.0,8.0,2.0,8.0,3.0,8.0,8.0
28,waiting_juice,3.0,4.0,4.0,4.0,3.0,3.0,8.0,5.0,6.0,3.0,2.0
28,waiting_peach,6.0,6.0,8.0,4.0,5.0,5.0,6.0,7.0,2.0,6.0,6.0
28,waiting_apple,4.5,7.0,3.0,4.0,7.0,6.0,7.0,6.0,1.0,4.5,4.5
28,waiting_beer,1.0,1.0,5.0,4.0,4.0,1.0,3.0,2.0,8.0,1.0,2.0
28,waiting_pear,4.5,5.0,2.0,4.0,8.0,4.0,4.0,4.0,4.0,4.5,4.5
28,catching_water,2.0,2.0,6.0,2.0,3.0,2.0,3.0,2.0,6.0,2.0,2.0
28,catching_deer,7.0,7.0,2.0,7.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0
28,catching_rabbit,8.0,8.0,8.0,8.0,2.0,8.0,5.0,8.0,8.0,8.0,8.0
28,catching_juice,3.0,3.0,3.0,5.0,8.0,3.0,1.0,4.0,4.0,3.0,2.0
28,catching_peach,6.0,5.0,4.0,6.0,1.0,5.0,4.0,6.0,5.0,6.0,6.0
28,catching_apple,4.5,6.0,1.0,4.0,5.0,6.0,8.0,5.0,2.0,4.5,4.5
28,catching_beer,1.0,1.0,5.0,1.0,4.0,1.0,2.0,1.0,7.0,1.0,2.0
28,catching_pear,4.5,4.0,7.0,3.0,6.0,4.0,7.0,3.0,1.0,4.5,4.5
28,butchering_water,2.0,2.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,1.5
28,butchering_deer,7.0,4.0,8.0,7.0,6.0,3.0,4.0,7.0,4.0,7.0,8.0
28,butchering_rabbit,8.0,6.0,7.0,8.0,8.0,4.0,2.0,8.0,6.0,8.0,7.0
28,butchering_juice,3.0,1.0,2.0,3.0,7.0,1.0,6.0,3.0,7.0,3.0,3.0
28,butchering_peach,6.0,7.0,6.0,6.0,2.0,7.0,8.0,6.0,8.0,6.0,6.0
28,butchering_apple,4.5,5.0,4.0,4.0,3.0,6.0,3.0,4.0,5.0,4.5,4.5
28,butchering_beer,1.0,3.0,1.0,1.0,5.0,5.0,7.0,1.0,3.0,1.0,1.5
28,butchering_pear,4.5,8.0,5.0,5.0,1.0,8.0,1.0,5.0,2.0,4.5,4.5
28,washing_water,2.0,2.0,2.0,2.0,6.0,4.0,5.0,3.0,8.0,2.0,1.5
28,washing_deer,4.0,4.0,4.0,4.0,8.0,1.0,7.0,1.0,1.0,4.0,5.0
28,washing_rabbit,5.0,5.0,5.0,5.0,1.0,5.0,8.0,5.0,2.0,5.0,4.0
28,washing_juice,3.0,3.0,1.0,3.0,7.0,2.0,4.0,4.0,5.0,3.0,3.0
28,washing_peach,8.0,7.0,6.0,6.0,2.0,8.0,1.0,7.0,7.0,8.0,8.0
28,washing_apple,6.5,8.0,7.0,7.0,3.0,7.0,2.0,6.0,3.0,6.5,6.5
28,washing_beer,1.0,1.0,3.0,1.0,4.0,3.0,6.0,2.0,4.0,1.0,1.5
28,washing_pear,6.5,6.0,8.0,8.0,5.0,6.0,3.0,8.0,6.0,6.5,6.5
28,cooking_water,2.0,2.0,6.0,2.0,4.0,2.0,6.0,2.0,5.0,2.0,1.5
28,cooking_deer,7.0,4.0,2.0,4.0,2.0,4.0,8.0,4.0,2.0,7.0,7.0
28,cooking_rabbit,8.0,8.0,3.0,8.0,6.5,8.0,3.0,8.0,8.0,8.0,8.0
28,cooking_juice,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0
28,cooking_peach,6.0,7.0,1.0,7.0,6.5,7.0,1.0,7.0,6.0,6.0,6.0
28,cooking_apple,4.5,6.0,8.0,5.0,5.0,6.0,4.0,6.0,4.0,4.5,4.5
28,cooking_beer,1.0,1.0,4.0,1.0,8.0,1.0,5.0,1.0,3.0,1.0,1.5
28,cooking_pear,4.5,5.0,7.0,6.0,1.0,5.0,7.0,5.0,7.0,4.5,4.5
28,eating_water,2.0,2.0,5.0,2.5,6.0,2.0,2.0,3.0,5.0,2.0,1.5
28,eating_deer,4.0,4.0,1.0,2.5,4.5,3.0,4.0,1.0,6.0,4.0,4.0
28,eating_rabbit,8.0,5.0,4.0,5.0,8.0,8.0,1.0,5.0,4.0,8.0,5.0
28,eating_juice,3.0,3.0,2.0,2.5,4.5,4.0,3.0,4.0,2.0,3.0,3.0
28,eating_peach,7.0,6.0,7.0,6.0,3.0,5.0,8.0,7.0,3.0,7.0,8.0
28,eating_apple,5.5,7.0,8.0,7.0,1.0,6.0,6.0,6.0,8.0,5.5,6.5
28,eating_beer,1.0,1.0,3.0,2.5,7.0,1.0,5.0,2.0,1.0,1.0,1.5
28,eating_pear,5.5,8.0,6.0,8.0,2.0,7.0,7.0,8.0,7.0,5.5,6.5
28,shooting_water,2.0,2.0,1.0,2.0,7.0,2.0,8.0,2.0,1.0,2.0,1.5
28,shooting_deer,8.0,8.0,6.0,8.0,3.0,8.0,5.0,8.0,8.0,8.0,8.0
28,shooting_rabbit,7.0,7.0,3.0,7.0,5.0,7.0,7.0,7.0,3.0,7.0,7.0
28,shooting_juice,3.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,7.0,3.0,3.0
28,shooting_peach,6.0,5.0,2.0,6.0,8.0,5.0,3.0,6.0,6.0,6.0,6.0
28,shooting_apple,4.5,6.0,7.0,4.0,4.0,6.0,1.0,5.0,4.0,4.5,4.5
28,shooting_beer,1.0,1.0,8.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,1.5
28,shooting_pear,4.5,4.0,5.0,3.0,1.0,4.0,2.0,3.0,2.0,4.5,4.5
28,throwing_water,2.0,5.0,4.0,4.0,1.0,5.0,4.0,6.0,8.0,2.0,1.5
28,throwing_deer,8.0,8.0,8.0,8.0,7.0,8.0,2.5,8.0,6.0,8.0,8.0
28,throwing_rabbit,7.0,7.0,5.0,4.0,2.0,7.0,5.0,7.0,2.0,7.0,7.0
28,throwing_juice,3.0,6.0,1.0,4.0,4.0,6.0,2.5,5.0,5.0,3.0,3.0
28,throwing_peach,6.0,3.0,3.0,4.0,5.0,4.0,6.0,3.0,4.0,6.0,6.0
28,throwing_apple,4.5,2.0,2.0,4.0,8.0,2.0,8.0,2.0,3.0,4.5,4.5
28,throwing_beer,1.0,4.0,7.0,4.0,3.0,3.0,7.0,4.0,1.0,1.0,1.5
28,throwing_pear,4.5,1.0,6.0,4.0,6.0,1.0,1.0,1.0,7.0,4.5,4.5
28,peeling_water,2.0,2.5,1.0,2.5,6.0,4.0,8.0,4.0,1.0,2.0,2.0
28,peeling_deer,4.0,2.5,4.0,2.5,8.0,1.0,4.0,1.0,4.0,4.0,5.0
28,peeling_rabbit,5.0,5.0,5.0,5.0,7.0,2.0,5.0,2.0,3.0,5.0,4.0
28,peeling_juice,3.0,2.5,2.0,2.5,5.0,5.0,2.0,5.0,2.0,3.0,2.0
28,peeling_peach,8.0,6.0,6.0,6.0,4.0,6.0,7.0,6.0,5.0,8.0,8.0
28,peeling_apple,6.5,8.0,7.0,7.0,3.0,7.0,6.0,7.0,6.0,6.5,6.5
28,peeling_beer,1.0,2.5,3.0,2.5,1.0,3.0,1.0,3.0,8.0,1.0,2.0
28,peeling_pear,6.5,7.0,8.0,8.0,2.0,8.0,3.0,8.0,7.0,6.5,6.5
29,going_to_juice,6.0,2.0,8.0,3.5,3.0,6.0,7.0,3.5,5.0,6.0,8.0
29,going_to_rabbit,7.0,7.0,5.0,7.0,2.0,7.0,8.0,7.0,2.0,7.0,1.0
29,going_to_deer,8.0,8.0,1.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,2.0
29,going_to_water,5.0,1.0,4.0,3.5,6.0,4.0,4.0,3.5,8.0,5.0,4.5
29,going_to_peach,3.0,4.0,7.0,3.5,1.0,2.0,5.0,3.5,3.0,3.0,7.0
29,going_to_apple,2.0,5.0,2.0,3.5,5.0,1.0,2.0,3.5,6.0,2.0,4.5
29,going_to_beer,4.0,3.0,6.0,3.5,4.0,5.0,3.0,3.5,7.0,4.0,4.5
29,going_to_pear,1.0,6.0,3.0,3.5,7.0,3.0,6.0,3.5,4.0,1.0,4.5
29,gathering_juice,8.0,6.0,5.0,6.0,3.0,6.0,6.0,7.0,5.0,8.0,3.0
29,gathering_rabbit,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,8.0,1.0,1.0
29,gathering_deer,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,7.0,2.0,2.0
29,gathering_water,7.0,8.0,7.0,7.0,1.0,8.0,8.0,6.0,4.0,7.0,5.5
29,gathering_peach,5.0,3.0,8.0,3.0,5.0,5.0,7.0,3.0,3.0,5.0,8.0
29,gathering_apple,4.0,5.0,2.0,4.0,7.0,4.0,1.0,4.0,6.0,4.0,5.5
29,gathering_beer,6.0,7.0,3.0,8.0,8.0,7.0,2.0,8.0,1.0,6.0,5.5
29,gathering_pear,3.0,4.0,6.0,5.0,6.0,3.0,3.0,5.0,2.0,3.0,5.5
29,boiling_juice,8.0,6.0,6.0,6.0,3.0,8.0,5.0,8.0,4.0,8.0,6.0
29,boiling_rabbit,1.0,3.0,1.0,1.5,2.0,3.0,8.0,2.0,8.0,5.0,1.0
29,boiling_deer,5.0,3.0,7.0,1.5,6.0,3.0,3.0,1.0,7.0,4.0,2.0
29,boiling_water,7.0,7.0,8.0,7.0,5.0,7.0,1.0,7.0,1.0,7.0,7.5
29,boiling_peach,3.0,3.0,2.0,5.0,7.0,3.0,4.0,3.0,2.0,3.0,4.0
29,boiling_apple,3.0,3.0,5.0,4.0,1.0,3.0,2.0,5.0,5.0,2.0,4.0
29,boiling_beer,6.0,8.0,3.0,8.0,8.0,6.0,7.0,6.0,3.0,6.0,7.5
29,boiling_pear,3.0,3.0,4.0,3.0,4.0,3.0,6.0,4.0,6.0,1.0,4.0
29,pouring_juice,8.0,6.0,7.0,6.0,8.0,7.0,1.0,8.0,3.0,8.0,6.0
29,pouring_rabbit,1.0,1.5,4.0,3.0,4.0,1.0,4.0,2.0,8.0,5.0,1.0
29,pouring_deer,5.0,1.5,6.0,3.0,5.0,2.0,6.0,1.0,6.0,4.0,2.0
29,pouring_water,7.0,7.0,1.0,7.0,7.0,8.0,3.0,7.0,1.0,7.0,7.5
29,pouring_peach,4.0,5.0,2.0,3.0,1.0,3.0,2.0,3.0,7.0,3.0,4.0
29,pouring_apple,3.0,4.0,5.0,3.0,6.0,5.0,8.0,5.0,4.0,2.0,4.0
29,pouring_beer,6.0,8.0,8.0,8.0,2.0,6.0,5.0,6.0,5.0,6.0,7.5
29,pouring_pear,2.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,2.0,1.0,4.0
29,drinking_juice,8.0,6.0,2.0,6.0,2.0,3.0,1.0,8.0,7.0,8.0,6.0
29,drinking_rabbit,1.0,2.0,6.0,2.0,7.0,2.0,4.0,5.0,3.5,5.0,1.0
29,drinking_deer,5.0,1.0,4.0,1.0,8.0,1.0,8.0,1.0,8.0,4.0,2.0
29,drinking_water,7.0,7.0,3.0,7.0,6.0,5.0,6.0,7.0,5.0,7.0,7.5
29,drinking_peach,4.0,3.0,7.0,5.0,3.0,6.0,5.0,2.0,2.0,3.0,4.0
29,drinking_apple,3.0,5.0,8.0,4.0,5.0,8.0,7.0,4.0,1.0,2.0,4.0
29,drinking_beer,6.0,8.0,1.0,8.0,4.0,4.0,2.0,6.0,3.5,6.0,7.5
29,drinking_pear,2.0,4.0,5.0,3.0,1.0,7.0,3.0,3.0,6.0,1.0,4.0
29,trapping_juice,3.0,4.0,5.0,4.0,2.0,4.0,7.0,3.5,4.0,3.0,3.0
29,trapping_rabbit,8.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,1.0,8.0,8.0
